Optimal_Cost,Week_1,Week_2,Week_3,Week_4
284270.9309369578,43693.0,46670.0,8881.0,43929.0
278419.66030231875,32964.0,17689.0,9672.0,50529.0
284951.531259008,37400.0,10862.0,22190.0,39982.0
265206.8170152693,24249.0,38068.0,24253.0,601.0
277061.96697392873,30401.0,24239.0,21215.0,21196.0
296968.79462291196,34886.0,27840.0,28415.0,46637.0
297121.81696128636,23977.0,39963.0,36451.0,32735.0
289283.44071766094,5868.0,20044.0,33503.0,33304.0
314003.01302648894,34144.0,22975.0,44891.0,43787.0
280698.34267621837,16178.0,18424.0,27223.0,24711.0
284218.89908146136,23692.0,22642.0,46210.0,3935.0
265662.60518776265,15681.0,28154.0,7813.0,12969.0
290328.81773152645,2741.0,45891.0,35513.0,20007.0
278986.87281153165,27422.0,2235.0,26854.0,29486.0
274670.5485038487,35415.0,36432.0,21427.0,9826.0
256344.6324572054,16249.0,16007.0,12881.0,5880.0
295606.1484698254,12470.0,35173.0,37094.0,27906.0
312167.2467987217,25936.0,45843.0,44191.0,40886.0
261272.0866380663,50397.0,28197.0,106.0,21537.0
282545.9923546276,20939.0,46781.0,967.0,43640.0
256433.10150388346,329.0,10815.0,2900.0,25067.0
267956.23343798367,36100.0,26352.0,31530.0,195.0
292160.5938102518,18001.0,30801.0,21063.0,50018.0
274935.83517182013,2256.0,40970.0,13453.0,13601.0
274503.45573786274,33803.0,35060.0,35691.0,152.0
280690.4897557824,39429.0,5336.0,31252.0,27949.0
273294.31065542775,4424.0,16166.0,15918.0,15778.0
308794.70350172126,3766.0,29571.0,40697.0,40495.0
308789.217710763,38741.0,29278.0,49761.0,28718.0
288327.39470207307,51444.0,42607.0,14312.0,50717.0
284965.60420590744,20063.0,7099.0,36088.0,14029.0
261213.7960372607,1987.0,29773.0,3833.0,12584.0
295413.9812907317,6816.0,909.0,33642.0,46116.0
283033.2573608558,26843.0,22064.0,36355.0,9103.0
308042.2291910397,23881.0,44153.0,48056.0,30488.0
256949.76376100924,35523.0,29589.0,5576.0,8774.0
274034.6744492013,44606.0,40380.0,32830.0,4028.0
282353.38245193684,44283.0,12347.0,33755.0,18826.0
277976.7706599849,1023.0,11993.0,20760.0,33988.0
285045.3500893413,28268.0,2578.0,17177.0,45786.0
302786.66026448435,7141.0,21807.0,48665.0,25056.0
295382.8381375896,6743.0,11736.0,45387.0,24015.0
291669.93094214215,40325.0,31263.0,51586.0,1824.0
291876.05717847415,8334.0,23612.0,17910.0,44010.0
293626.38982055394,30638.0,41936.0,24369.0,40011.0
297628.9383039244,30727.0,49240.0,33716.0,38520.0
264743.3556654926,27732.0,49270.0,1685.0,10480.0
274926.7803203624,43993.0,26084.0,14383.0,26911.0
310699.2335893593,45462.0,18037.0,42939.0,43760.0
278180.5755054023,4962.0,50055.0,17889.0,24012.0
303328.765485459,34384.0,2127.0,50549.0,31909.0
289922.83334813465,1030.0,12046.0,40320.0,21208.0
304322.0467963399,7424.0,29177.0,48561.0,22882.0
270954.2291021036,21910.0,519.0,14043.0,31190.0
242795.84408490823,22480.0,1152.0,631.0,6682.0
270128.86394817,35092.0,50702.0,26822.0,5749.0
282121.8997670541,1856.0,6532.0,31447.0,29011.0
281349.3761459559,51053.0,48546.0,9212.0,50392.0
279669.2173384207,1341.0,1381.0,11897.0,43974.0
277376.9754120589,7966.0,1440.0,31791.0,19299.0
287100.2797489285,34718.0,32843.0,30214.0,27098.0
280155.04920590913,41041.0,39169.0,14693.0,29855.0
260417.72141546788,51263.0,25922.0,1779.0,18190.0
303633.94231007865,26361.0,3347.0,42470.0,41693.0
282594.134954904,12024.0,27731.0,19673.0,35049.0
287210.17261092714,193.0,37082.0,12146.0,46313.0
278191.42291979305,28842.0,22442.0,23672.0,18401.0
291286.4936877958,20757.0,20317.0,38177.0,22427.0
287995.94540435274,33208.0,25103.0,37441.0,10781.0
302251.44066058204,45803.0,38000.0,47375.0,12637.0
299957.47715617926,28890.0,29061.0,44754.0,23323.0
299335.97256552614,118.0,31388.0,27278.0,45505.0
271762.18194355257,24390.0,31399.0,28212.0,5671.0
304669.90284990915,1639.0,47906.0,49303.0,22864.0
261616.12051181475,13800.0,24737.0,5515.0,12556.0
277804.5224672002,49047.0,13083.0,44578.0,2257.0
278663.0090200043,51547.0,46821.0,20207.0,17627.0
280260.6768804502,20451.0,15925.0,12009.0,49940.0
306103.98092601507,25549.0,47941.0,50175.0,15456.0
310214.6142004748,50301.0,39224.0,38442.0,46170.0
275325.8491178518,25939.0,8446.0,44291.0,1673.0
257315.93355198207,11211.0,35260.0,4966.0,9036.0
248406.31468189965,30042.0,18065.0,3830.0,7231.0
275285.96196412586,2100.0,35056.0,1787.0,47536.0
259452.760376221,5052.0,7326.0,3147.0,31860.0
313458.3387430925,39211.0,8082.0,48593.0,44805.0
274992.63241320313,27384.0,40246.0,9813.0,34760.0
295261.172777749,26406.0,28943.0,39815.0,18053.0
298230.671760084,8817.0,31425.0,47075.0,10624.0
265755.7092474783,13371.0,23440.0,8136.0,23459.0
272195.96828037105,46073.0,48662.0,11409.0,26384.0
316726.1852727451,7808.0,33773.0,45919.0,45967.0
262760.2169917071,12108.0,212.0,12823.0,11809.0
261567.3562021292,11136.0,30792.0,2806.0,20183.0
268674.0229226105,20340.0,16988.0,18157.0,9662.0
289154.82237771887,27895.0,8487.0,22096.0,45283.0
266902.8874233179,33275.0,3990.0,1346.0,47678.0
267772.11922590993,26153.0,1781.0,14256.0,26582.0
281609.5525235005,34581.0,46954.0,20649.0,28136.0
266608.4067597408,43923.0,32136.0,1653.0,29716.0
246282.82895974108,7153.0,26770.0,5617.0,1915.0
303671.3336249087,34672.0,15672.0,36239.0,44431.0
271054.777085693,25343.0,16879.0,523.0,40705.0
290127.0993274731,11965.0,27314.0,16749.0,46812.0
284137.09838169266,7916.0,8710.0,35622.0,17394.0
298931.2643955806,49523.0,23204.0,30597.0,44901.0
297720.8331780116,37374.0,27665.0,43786.0,18302.0
290876.2421930126,20633.0,39925.0,30511.0,31097.0
254114.55884290152,46833.0,36018.0,10834.0,340.0
260164.26761310364,42794.0,18078.0,4472.0,25239.0
292854.56207724335,44489.0,29471.0,42891.0,10030.0
278931.53831468965,42952.0,15631.0,28178.0,19908.0
322401.0437805883,27366.0,27664.0,50513.0,43663.0
280598.421000232,25604.0,37777.0,18959.0,26825.0
295357.00704484456,36080.0,29735.0,36135.0,32711.0
266136.7069871386,13554.0,12554.0,11008.0,16940.0
293248.0713060865,46205.0,45857.0,48169.0,7651.0
304218.2700666699,40558.0,40919.0,43830.0,30249.0
286810.5429250526,7598.0,4897.0,50565.0,5799.0
285147.4059664493,17364.0,42797.0,20271.0,36147.0
264625.14831661584,40739.0,5719.0,29580.0,6089.0
268524.7016535046,27481.0,863.0,9741.0,36933.0
271485.4379577313,45356.0,22253.0,20666.0,10295.0
277140.01195924915,7634.0,11803.0,20355.0,33155.0
270694.9543793305,5766.0,19554.0,26409.0,7824.0
310765.2294668902,7460.0,44421.0,45295.0,38907.0
291146.7429768393,50525.0,14221.0,48390.0,8387.0
293575.87715910305,36613.0,9044.0,32740.0,48135.0
309745.512061832,36663.0,17050.0,44548.0,41810.0
278325.9110181357,51313.0,26780.0,15719.0,28629.0
294826.3500498816,42387.0,35475.0,24273.0,41172.0
268151.99228043866,24425.0,48880.0,9971.0,12806.0
295378.8508926723,50621.0,36142.0,35416.0,32922.0
311903.00335003145,23893.0,30971.0,42787.0,46929.0
270313.3012385096,4536.0,5745.0,6031.0,40668.0
271705.1127870281,6760.0,4431.0,28176.0,10187.0
270805.8584146728,37923.0,16678.0,737.0,48499.0
291171.6920431849,6094.0,29757.0,25460.0,38416.0
274979.4934848498,23573.0,28129.0,2053.0,41517.0
290746.4087878291,48012.0,8426.0,41961.0,22821.0
277775.87473440275,46899.0,3673.0,31571.0,21088.0
296641.49109931465,4397.0,49089.0,41668.0,17509.0
299701.80767902697,16005.0,6052.0,50033.0,16620.0
296925.0433830633,47953.0,41881.0,40827.0,13518.0
271243.01619888213,40158.0,17499.0,243.0,40731.0
296594.9820659411,19358.0,5448.0,51374.0,11011.0
311728.2598495446,51149.0,30737.0,41169.0,42212.0
308699.89233659534,41865.0,785.0,48089.0,47404.0
305582.54431187164,47455.0,8648.0,41140.0,45413.0
307541.111455266,37552.0,26428.0,39465.0,51157.0
277763.0792168176,23643.0,23658.0,20723.0,24695.0
301133.802919028,37416.0,16630.0,48547.0,14643.0
303872.92343517207,27060.0,41611.0,35544.0,40283.0
249107.269362103,19965.0,15152.0,7292.0,5549.0
250610.96812568625,13579.0,3947.0,3821.0,10712.0
277558.26175047527,20160.0,25899.0,17567.0,14983.0
267091.20472108305,25894.0,11671.0,34729.0,538.0
294064.63597199623,41772.0,22463.0,27493.0,50322.0
270532.01180376136,25275.0,8224.0,24392.0,10649.0
260754.18345228248,24554.0,77.0,9918.0,12749.0
311969.0419756038,17257.0,38733.0,47747.0,37300.0
282380.47840300144,6273.0,46700.0,7246.0,44313.0
287593.90112571826,12771.0,15775.0,35424.0,26015.0
288958.30839216127,2096.0,31317.0,33173.0,23915.0
258177.93417293488,4157.0,7452.0,6232.0,22731.0
293453.50049324695,14752.0,31436.0,36393.0,15852.0
244266.25918931278,3423.0,26701.0,3758.0,1678.0
256354.89036576528,8500.0,1546.0,16450.0,5678.0
262950.5601597063,32992.0,41799.0,11868.0,7493.0
261136.69952991945,8549.0,25141.0,148.0,14219.0
277319.98884176044,34254.0,49633.0,17856.0,17709.0
287016.4908169181,8326.0,48389.0,12008.0,42995.0
247965.37104584064,51366.0,3745.0,12705.0,656.0
253746.14193156452,18711.0,32723.0,8643.0,3969.0
322332.1848286998,41696.0,25780.0,51145.0,44201.0
268219.61855355883,28207.0,10733.0,9948.0,35202.0
276709.4154061469,21051.0,10440.0,35558.0,8454.0
290730.5276992783,18206.0,30358.0,33740.0,27432.0
274419.15664496215,2899.0,9319.0,24007.0,22076.0
276490.76010686206,38452.0,42977.0,32649.0,6435.0
254704.60731020904,24635.0,538.0,1631.0,25098.0
282384.8461019716,46727.0,46826.0,20377.0,33542.0
290462.173159354,37925.0,46464.0,35374.0,13541.0
261121.53249432248,14022.0,23492.0,120.0,26260.0
287468.409340587,18196.0,42889.0,31830.0,22989.0
288905.18719238613,11387.0,7190.0,44162.0,11639.0
275705.0057654113,26576.0,30873.0,4167.0,50522.0
267339.82840529527,8011.0,26230.0,29527.0,2940.0
295537.60761820304,13433.0,37318.0,21922.0,42086.0
251743.5712180802,23273.0,28103.0,3920.0,7385.0
287038.6774088078,50430.0,2991.0,35433.0,30116.0
268008.1123721672,31268.0,24203.0,20630.0,7760.0
270093.42163995246,37702.0,12337.0,36904.0,1517.0
273183.62436881976,51603.0,38262.0,8691.0,30211.0
299099.2239698119,27337.0,44161.0,45460.0,12435.0
309661.3384379011,15391.0,34514.0,50360.0,28148.0
259112.57854528722,12971.0,8173.0,6435.0,25187.0
290047.9389978391,46074.0,3025.0,47759.0,9786.0
282312.9782013373,4458.0,15415.0,21956.0,36628.0
286488.1051743125,5070.0,40262.0,46853.0,916.0
315489.01965909044,14109.0,21117.0,49388.0,48209.0
282216.6806367552,3292.0,49405.0,9935.0,41403.0
321458.23957886745,23373.0,44886.0,51543.0,51265.0
278634.72691765113,27687.0,15768.0,31651.0,10983.0
281216.1904472335,35474.0,39735.0,12346.0,37572.0
283893.26523378026,40391.0,47186.0,27088.0,23329.0
310629.57629572076,1313.0,46645.0,42603.0,48123.0
276113.6716216487,33167.0,19097.0,20426.0,24291.0
270271.1051583482,2574.0,16515.0,13100.0,26096.0
268043.3966469463,33080.0,45590.0,18958.0,7032.0
290126.3427086815,10118.0,35295.0,27290.0,36399.0
260858.79726071304,51563.0,27321.0,1567.0,21785.0
261364.76625247646,26157.0,24940.0,764.0,15735.0
298804.358243324,28177.0,21715.0,30538.0,44466.0
288936.0390828977,23960.0,31630.0,32951.0,15565.0
260701.77408492015,48727.0,8226.0,5196.0,33829.0
282270.0863505086,8647.0,20359.0,31452.0,18774.0
302057.24381956167,12954.0,25928.0,40748.0,36757.0
280100.61653437326,26853.0,44658.0,4858.0,44315.0
296477.2509697089,3744.0,37954.0,36004.0,33871.0
321025.1929896581,6397.0,35849.0,49399.0,42745.0
313154.8796706791,41875.0,34788.0,44977.0,49368.0
272895.1069033684,45241.0,8288.0,12178.0,37579.0
264489.94035713596,4409.0,23253.0,6480.0,26572.0
292751.5086957362,29702.0,4200.0,46705.0,12528.0
268489.67634579353,1793.0,12592.0,21125.0,9625.0
268601.84987271146,3153.0,2116.0,15619.0,23818.0
307682.99874143826,436.0,43793.0,38609.0,48933.0
297796.48604997725,13378.0,41183.0,32290.0,38685.0
282589.9777673567,34334.0,6512.0,28194.0,35524.0
266437.07224642136,9696.0,36985.0,26065.0,648.0
297132.05332373234,51571.0,7897.0,35295.0,47068.0
284253.1273982638,51369.0,17295.0,27551.0,34302.0
253197.5191920751,38322.0,543.0,632.0,20148.0
271378.1897774737,48943.0,46020.0,26481.0,6425.0
296164.53512538876,45962.0,45515.0,47691.0,8998.0
256821.21733754358,36369.0,12933.0,15593.0,4586.0
287769.3803233601,9680.0,37007.0,32842.0,13022.0
268206.07944383845,46747.0,23252.0,14904.0,10408.0
259219.96356104108,23550.0,11359.0,17085.0,6207.0
281738.1658370462,37721.0,44283.0,8805.0,51116.0
295981.8071302471,32743.0,24585.0,34699.0,37282.0
253237.6554842716,13133.0,20309.0,10821.0,4304.0
315127.3066632666,36373.0,10915.0,51344.0,51490.0
288412.8422450075,46398.0,14626.0,36686.0,15373.0
294978.95580649213,32112.0,49904.0,21605.0,45390.0
251318.43937487688,30485.0,44582.0,7681.0,2920.0
307209.8020745993,51453.0,2910.0,46867.0,41126.0
301154.0265631095,20398.0,46219.0,42198.0,29432.0
245977.9288326997,44017.0,22369.0,5893.0,2544.0
315628.27001695754,42125.0,43371.0,51083.0,37263.0
262959.03266495606,21445.0,48851.0,17094.0,4721.0
308200.0528420496,45944.0,30039.0,36624.0,43495.0
293549.409858124,13948.0,6101.0,33452.0,48614.0
277470.75190940045,50050.0,7246.0,40565.0,6434.0
254169.74314602502,26813.0,5267.0,19852.0,891.0
315408.07764700404,28260.0,14796.0,48292.0,43876.0
280645.6900127743,50666.0,6941.0,14982.0,40535.0
289458.0557360181,14936.0,44882.0,34007.0,22292.0
307026.6220503872,42149.0,36754.0,37589.0,41060.0
253476.00918513027,8236.0,27187.0,7850.0,5729.0
308809.17813271505,39447.0,45633.0,40039.0,49850.0
284407.69164784777,41797.0,29183.0,28859.0,13606.0
274964.96728823136,25788.0,40069.0,12747.0,25415.0
299284.5936588226,5951.0,15337.0,43666.0,35244.0
265439.18698338117,26422.0,14097.0,16279.0,9028.0
259007.32948767263,48272.0,14142.0,4556.0,15387.0
262597.83023409836,1824.0,5157.0,5418.0,36341.0
318434.4064160109,17893.0,13804.0,51343.0,43016.0
275114.9220296651,16488.0,4304.0,10295.0,47957.0
266942.4679479719,12941.0,1403.0,13709.0,15807.0
280078.7131103707,51087.0,38916.0,17890.0,14829.0
265785.2689217458,45958.0,40846.0,4948.0,15000.0
267146.69589679316,16289.0,19848.0,9722.0,16386.0
288754.31982682424,4248.0,16966.0,22238.0,49131.0
292781.23515045457,18759.0,16745.0,33485.0,38032.0
300989.05642045033,1177.0,41076.0,32739.0,48645.0
299600.6796718787,3782.0,30334.0,44696.0,17868.0
291556.4644726801,49854.0,32283.0,17994.0,50394.0
309489.14799197705,17318.0,19596.0,41865.0,45720.0
281716.5050987492,15498.0,50438.0,26595.0,20645.0
309143.7878092702,45369.0,50942.0,41792.0,48628.0
314280.02758949995,42170.0,42263.0,51203.0,36348.0
313755.0149387235,23277.0,14048.0,47290.0,44149.0
296669.7227204001,1047.0,40689.0,40249.0,21649.0
272841.41700456955,42856.0,36019.0,22015.0,8471.0
287306.3044433367,42239.0,41388.0,23438.0,35911.0
267931.34001194197,38278.0,4353.0,11340.0,30505.0
277842.1539094538,23034.0,50707.0,20968.0,19812.0
289976.8176313172,8275.0,19970.0,45612.0,8539.0
271213.93194101786,37811.0,40847.0,32440.0,884.0
280982.4218704782,44547.0,38808.0,7966.0,41057.0
269972.6229340269,41270.0,25767.0,22124.0,7966.0
286404.2425075873,28119.0,6122.0,38184.0,21685.0
283062.13863426924,24800.0,1305.0,23470.0,39560.0
310136.89787690586,37634.0,194.0,49653.0,48708.0
267885.2282046472,37894.0,45292.0,29720.0,454.0
304253.4299577058,17945.0,15634.0,50562.0,27092.0
278385.49778881005,48650.0,1407.0,35783.0,10113.0
293923.005355887,5979.0,35932.0,37193.0,23727.0
260212.72419296662,47236.0,15363.0,19219.0,5020.0
284856.9431840307,12072.0,26062.0,29983.0,26436.0
293523.36386142904,10331.0,37879.0,21804.0,50621.0
293114.8922885865,823.0,10071.0,42349.0,27772.0
273964.8845406519,3298.0,40968.0,9786.0,33484.0
283973.1992730275,14494.0,34691.0,28912.0,20446.0
257706.2500041599,49576.0,8150.0,5519.0,23675.0
310580.8520822064,15057.0,2590.0,48058.0,42206.0
286617.4966976952,3043.0,18605.0,31685.0,33336.0
278851.8426005087,30992.0,14007.0,29524.0,18713.0
278565.02193922654,25895.0,5935.0,31870.0,21027.0
266750.20139776205,42861.0,42612.0,7766.0,20410.0
265165.1968762453,24808.0,7729.0,8315.0,30984.0
291314.6144018192,39163.0,19660.0,39443.0,18914.0
283757.59772892774,42832.0,43108.0,28627.0,19605.0
292787.44835346134,11008.0,31683.0,32970.0,34585.0
296540.33677900524,32788.0,32004.0,26609.0,41055.0
282656.8038670914,49197.0,5757.0,25609.0,37943.0
269686.4444018493,33429.0,5619.0,23393.0,10890.0
302326.7205871764,30923.0,19985.0,34011.0,45193.0
278857.05703057756,24479.0,6775.0,25632.0,33299.0
294569.17065777443,43837.0,37704.0,28992.0,38530.0
271641.721307404,38869.0,15815.0,28325.0,8233.0
264337.1594003631,14189.0,23027.0,8243.0,19550.0
266536.25719949906,25597.0,11785.0,7386.0,35481.0
282901.45786082256,10689.0,13100.0,26882.0,31483.0
268005.797215477,2923.0,3630.0,14677.0,15205.0
273880.5642243292,20993.0,5364.0,6530.0,43409.0
301457.21291853,40430.0,21271.0,44792.0,29935.0
292010.849919464,7784.0,25903.0,36873.0,16682.0
283183.3288733793,44263.0,6148.0,14251.0,43380.0
268308.86065030075,23302.0,43406.0,7898.0,15539.0
278407.19796454976,30411.0,32155.0,16978.0,23008.0
249069.48226212003,38347.0,45641.0,3869.0,2838.0
276887.43318972224,28355.0,12085.0,23876.0,26541.0
289631.3209794834,19462.0,2539.0,40807.0,15973.0
295830.78418510826,5785.0,6674.0,35233.0,48915.0
300551.9807294712,45451.0,23267.0,43403.0,30347.0
262161.21984393115,44308.0,20841.0,12422.0,8799.0
270044.67101689405,50669.0,15129.0,22561.0,10040.0
280718.561823806,49913.0,20653.0,26704.0,23264.0
277924.33822031773,23498.0,3082.0,10910.0,42424.0
269100.35777909285,16223.0,31137.0,8527.0,25758.0
302553.372006799,9151.0,14907.0,47881.0,33672.0
288381.1106009317,51568.0,22442.0,18633.0,49256.0
273405.5863883073,26958.0,24512.0,14931.0,21951.0
284835.75356391934,29993.0,23495.0,31115.0,14995.0
280250.32408529706,24792.0,21635.0,27191.0,20840.0
263421.1180413879,817.0,8589.0,4140.0,37580.0
306930.61251274217,15687.0,8868.0,43332.0,45812.0
275186.61538080627,45249.0,50047.0,15481.0,21537.0
256855.75000226966,21609.0,8043.0,962.0,27359.0
316997.6186739167,46397.0,35589.0,46024.0,42546.0
287905.5811051256,45824.0,45008.0,29405.0,28956.0
261173.620698254,7485.0,25619.0,17497.0,3894.0
283245.2494270925,4636.0,31211.0,26832.0,17808.0
283877.0722080325,15638.0,47684.0,27115.0,17052.0
291176.866113376,6302.0,18604.0,28725.0,39236.0
294249.01901933074,48556.0,47943.0,28604.0,39072.0
295639.21310669964,41867.0,20751.0,44358.0,19853.0
288624.2603853076,16830.0,36400.0,29402.0,33538.0
269962.4165419475,19687.0,32651.0,26823.0,4692.0
257599.09379333418,19671.0,40644.0,7288.0,7436.0
289001.98538064037,23578.0,11163.0,31792.0,38305.0
277716.1257900264,32002.0,35264.0,17250.0,21218.0
247791.52584795162,22613.0,10248.0,11471.0,50.0
258499.60742868195,50987.0,33152.0,10414.0,6276.0
276336.7477107801,12155.0,20954.0,18513.0,16055.0
299638.0283287456,7632.0,9934.0,49896.0,17180.0
283575.22891892307,11210.0,31808.0,28181.0,19404.0
277556.8544076072,30462.0,10170.0,21852.0,32279.0
257521.5749037825,27363.0,12524.0,13205.0,7125.0
293125.4668914976,4410.0,33056.0,50721.0,4172.0
299919.18917745166,25043.0,12281.0,46053.0,32588.0
310748.2904158236,43819.0,44729.0,41557.0,51421.0
275386.7488505129,17338.0,15115.0,23238.0,18753.0
280341.1750377818,37159.0,40218.0,14570.0,32331.0
266541.42571211024,20676.0,43523.0,2501.0,33750.0
255430.1849588241,15118.0,49137.0,10497.0,4429.0
272633.5041246145,41875.0,16067.0,16418.0,21952.0
254199.00156697942,21919.0,6026.0,1444.0,12955.0
269498.17356963817,34311.0,1991.0,15102.0,27522.0
282688.9109932798,40672.0,45713.0,16132.0,36320.0
267177.8372163703,26928.0,46957.0,1194.0,24774.0
